id	is_critical	platforms	description
CVE-2023-1414	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1415	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1416	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1417	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1418	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1419	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1420	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1421	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1424	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1425	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1426	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1427	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1428	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1429	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1430	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1431	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1432	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1433	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1435	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1436	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1437	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1439	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1440	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1441	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1442	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1443	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1444	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1445	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1446	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1447	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1448	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1449	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1450	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1451	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1452	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1453	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1454	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1455	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1456	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1457	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1458	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1459	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1460	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1461	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1462	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1463	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1464	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1465	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1466	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1467	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1468	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1469	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1470	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1471	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1472	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1473	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1474	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1475	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1476	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1477	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1478	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1479	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1480	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1481	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1482	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1483	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1484	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1485	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1486	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1487	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1488	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1489	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1490	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1491	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1492	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1493	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1494	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1495	TRUE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1496	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1497	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1498	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
CVE-2023-1499	FALSE	[]	Extract cybersecurity concepts and relationships from the following description:...
